port_name,ship_count,category,needs_research
Domejo,1,likely_real_port,True
Skippevik,1,likely_real_port,True
Kallio,1,likely_real_port,True
Held,1,likely_real_port,True
Gram,1,likely_real_port,True
Svartvick,1,likely_real_port,True
Langronna,1,likely_real_port,True
W. India,1,likely_real_port,True
Brisk,1,likely_real_port,True
Richard,1,likely_real_port,True
Gotterburg,1,likely_real_port,True
Pernaw,1,likely_real_port,True
Peel,1,likely_real_port,True
Bjorn,1,likely_real_port,True
Macedonia,1,likely_real_port,True
Frederiksham,1,likely_real_port,True
Oskarn,1,likely_real_port,True
"Pine timber is but in small request. Oak, elm, ash, birch, and walnut",1,parsing_error,False
"rates, so as to make room for the new goods which will shortly arrive. Fir timber.",1,parsing_error,False
Solstastrom,1,likely_real_port,True
Timmernabbem,1,likely_real_port,True
Orpsbrog,1,likely_real_port,True
Lorkno,1,likely_real_port,True
BRISTOL.,1,likely_real_port,True
Dowlais Co. Carl,1,likely_real_port,True
Belle Isle,1,likely_real_port,True
G'stadt,1,likely_real_port,True
Treaniskow,1,likely_real_port,True
La Trinité,1,likely_real_port,True
Céleste,1,likely_real_port,True
Coastwise,1,likely_real_port,True
Fahrsund,1,likely_real_port,True
Brunchausen,1,likely_real_port,True
O'shamn,1,likely_real_port,True
Colbjornsen,1,likely_real_port,True
Laurvigen,1,likely_real_port,True
Esperanza,1,likely_real_port,True
Leontine,1,likely_real_port,True
B'torpshamn,1,likely_real_port,True
Stutsboda,1,likely_real_port,True
Order Wisby,1,likely_real_port,True
Arend,1,likely_real_port,True
Comarina,1,likely_real_port,True
Botornshamn,1,likely_real_port,True
Bergrara,1,likely_real_port,True
"Tidnish, N.S.",1,ambiguous,True
St. Mary,1,likely_real_port,True
Raumea,1,likely_real_port,True
deals Neptunus,1,ambiguous,True
Dungarvon,1,likely_real_port,True
ex Victoria,1,ambiguous,True
Go'burg,1,likely_real_port,True
Kungsorden,1,likely_real_port,True
Order Sorata,1,likely_real_port,True
Naso,1,likely_real_port,True
F'drikstvoern,1,likely_real_port,True
F'driksvoern,1,likely_real_port,True
F'dksvoern,1,likely_real_port,True
G'brg,1,likely_real_port,True
Carmarina,1,likely_real_port,True
Stockasa,1,likely_real_port,True
Soraki,1,likely_real_port,True
Peten,1,likely_real_port,True
Reines,1,likely_real_port,True
Halmnholmen,1,likely_real_port,True
Wyvik,1,likely_real_port,True
Serouk,1,likely_real_port,True
Grand,1,likely_real_port,True
F'stad.,1,likely_real_port,True
Stutshoda,1,likely_real_port,True
Nadoscha,1,likely_real_port,True
Constntnple.,1,likely_real_port,True
Carany,1,likely_real_port,True
F'dericksvoern,1,likely_real_port,True
Away,1,likely_real_port,True
Arno Ansag,1,likely_real_port,True
Benevig,1,likely_real_port,True
Bovardo,1,likely_real_port,True
Haalsta,1,likely_real_port,True
Hudik swall,1,likely_real_port,True
Fogelvik,1,likely_real_port,True
Hernösund,1,likely_real_port,True
Huddickwall,1,likely_real_port,True
PENSACOLA.,1,likely_real_port,True
Sach Kallan,1,likely_real_port,True
St. Brien,1,likely_real_port,True
ex Ellen Austin,1,ambiguous,True
Nickerie,1,likely_real_port,True
"Shemogue, N.B.,",1,ambiguous,True
Sophia,1,likely_real_port,True
Frederick,1,likely_real_port,True
Stockno,1,likely_real_port,True
Warwick,1,likely_real_port,True
Archangl.,1,likely_real_port,True
Trehiquier,1,likely_real_port,True
Gottenstrand,1,likely_real_port,True
Manitoban,1,likely_real_port,True
"deals, &c. Venezuela",1,ambiguous,True
Saut,1,likely_real_port,True
ON,1,ambiguous,True
Riv. Plate,1,likely_real_port,True
Tellesand,1,likely_real_port,True
Bjornstorm,1,likely_real_port,True
Balto,1,likely_real_port,True
Mathilde,1,likely_real_port,True
Atlas,1,likely_real_port,True
Mandarin,1,likely_real_port,True
Emelie,1,likely_real_port,True
Juno,1,likely_real_port,True
Sultan,1,likely_real_port,True
"Drammen, boards",1,likely_real_port,True
Neame & Co. Cito,1,ambiguous,True
"Xtiania, &c.",1,ambiguous,True
Scandia,1,likely_real_port,True
Rudkjobing,1,likely_real_port,True
Xtiana,1,likely_real_port,True
Bordx.,1,likely_real_port,True
V'garcia,1,likely_real_port,True
Bannesund,1,likely_real_port,True
Xiana,1,likely_real_port,True
Kallsta,1,likely_real_port,True
"Cocaigne, N.B.",1,likely_real_port,True
Serpa,1,likely_real_port,True
Oskarsham,1,likely_real_port,True
Bjornemann,1,likely_real_port,True
Skien battens,1,likely_real_port,True
Holsta,1,likely_real_port,True
Stockvick,1,likely_real_port,True
Galeatacka,1,likely_real_port,True
Essvick,1,likely_real_port,True
Ytlersfors,1,likely_real_port,True
"risen, and are fairly firm at enhanced values. Birch",1,ambiguous,True
"Demand slightly improved, but not sufficient to affect prices. Fir timber",1,parsing_error,False
Very dull prices. United States goods. Pitch pine timber,1,parsing_error,False
Vancouver I.,1,likely_real_port,True
Gamlastadt,1,likely_real_port,True
Lezardrieux,1,likely_real_port,True
Vielle Riche,1,likely_real_port,True
P'nsacola,1,likely_real_port,True
North Sydney,1,likely_real_port,True
Udewalla,1,likely_real_port,True
Zwolle,1,likely_real_port,True
Order Lydia,1,likely_real_port,True
Kampen,1,likely_real_port,True
Torneadal,1,likely_real_port,True
Hamis,1,likely_real_port,True
Marguerite,1,likely_real_port,True
Harbelon,1,likely_real_port,True
Karhula,1,likely_real_port,True
Utanigo,1,likely_real_port,True
Riding,1,likely_real_port,True
S. Domingo,1,likely_real_port,True
Lotinga,1,likely_real_port,True
Brodre,1,likely_real_port,True
"Alma, N. B.",1,ambiguous,True
Gedeabuella,1,likely_real_port,True
H. Smith props,1,likely_real_port,True
Sguenay,1,likely_real_port,True
Cascumpec,1,likely_real_port,True
White Sea,1,likely_real_port,True
Youghall,1,likely_real_port,True
Penascola,1,likely_real_port,True
Ornskavik,1,likely_real_port,True
Forsabyham,1,likely_real_port,True
Santirago de Cuba,1,likely_real_port,True
Ship Harbor,1,likely_real_port,True
Kylom,1,likely_real_port,True
Harne,1,likely_real_port,True
Dronning,1,likely_real_port,True
Gothenb'g,1,likely_real_port,True
Davies,1,likely_real_port,True
Quebec pine,1,likely_real_port,True
Ruthula,1,likely_real_port,True
d'Arc,1,ambiguous,True
Stockvike,1,likely_real_port,True
Broughal,1,likely_real_port,True
Dame d'Esperance,1,likely_real_port,True
du Ceil,1,ambiguous,True
St. Cyprian,1,likely_real_port,True
Chicontima,1,likely_real_port,True
Scholocklea,1,likely_real_port,True
F' stad,1,likely_real_port,True
Tyr,1,ocr_error,False
World,1,likely_real_port,True
Rhine,1,likely_real_port,True
Breconshire,1,likely_real_port,True
P'grund,1,likely_real_port,True
Julienne,1,likely_real_port,True
Tvedestrnd.,1,likely_real_port,True
Ex Rebus,1,likely_real_port,True
Clare Castle,1,likely_real_port,True
Frederiksvorn,1,likely_real_port,True
Ahlators,1,likely_real_port,True
Fowstkage,1,likely_real_port,True
Svenesund,1,likely_real_port,True
Schippswick,1,likely_real_port,True
Peter and Paul,1,likely_real_port,True
Wainscot & lathwood,1,likely_real_port,True
Rafsa,1,likely_real_port,True
Spruce deals.,1,likely_real_port,True
"Rather more doing at late rates. Memel, Danzic, &c., goods.",1,likely_real_port,True
Redwood deals and battens.,1,likely_real_port,True
Revenne,1,likely_real_port,True
Stock rikken,1,likely_real_port,True
Salt Kallan,1,likely_real_port,True
Esurken,1,likely_real_port,True
"Oak Bay, N.B.,",1,likely_real_port,True
E. Pascagoula,1,likely_real_port,True
Tornefors,1,likely_real_port,True
Xnia,1,likely_real_port,True
Puerta Cortes,1,likely_real_port,True
"Summerside P. E. I. 1,333 deals",1,ambiguous,True
props—Horsley & Co.,1,ambiguous,True
"New York, 600 barrel staves, 2,800 hogshead staves",1,ambiguous,True
Dumfries – 150 tons oak,1,ambiguous,True
Philadelphi,1,likely_real_port,True
Hollen,1,likely_real_port,True
T. D. Will & Co.,1,ambiguous,True
"29,888 pit",1,ambiguous,True
"6,026 deals",1,ambiguous,True
"1,281 pcs. hewn fir, 1,288 pcs. sawn fir, 998 battens",1,ambiguous,True
125 lds. pitwood,1,ambiguous,True
"9,070 props",1,ambiguous,True
"13,000 props",1,ambiguous,True
"1,666 pcs. hewn fir, 1,629 pcs. sawn fir",1,ambiguous,True
20 lds. sawn fir,1,ambiguous,True
Rochfort,1,likely_real_port,True
"Oakland Bay, N.B.",1,likely_real_port,True
Friede,1,likely_real_port,True
St.John's,1,likely_real_port,True
Kilda,1,likely_real_port,True
Richibuch,1,likely_real_port,True
"St. John's,",1,ambiguous,True
Christaina,1,likely_real_port,True
"Shedia, N.B.",1,ambiguous,True
Croisie,1,likely_real_port,True
Canaries,1,likely_real_port,True
Order Carmen,1,likely_real_port,True
Malme,1,likely_real_port,True
Misagoane,1,likely_real_port,True
Order Celeste,1,likely_real_port,True
"props, 25 pcs. round mining timber—Harding Arveschoug",1,parsing_error,False
"props, 9,086 crown",1,ambiguous,True
props—F. Fenard,1,ambiguous,True
"P. Jones, Heard, & Ingram",1,ambiguous,True
wood hewn—J. Denholm & Co.,1,parsing_error,False
sleepers—Clayton,1,ambiguous,True
props—R. W. Stonehouse & Co.,1,ambiguous,True
props—Bowman & Co.,1,ambiguous,True
Kaumussan,1,likely_real_port,True
"18,740 pit",1,ambiguous,True
(?)Quebec,1,ocr_error,False
Arno (Hudikswall),1,likely_real_port,True
382 pcs. square timber,1,parsing_error,False
"St. John, |N.B.",1,ocr_error,False
"props and mining poles, 1,400 spruce deals, boards, and palings—J. Hughes & Co.",1,ambiguous,True
"square sleepers—Burt, Boulton",1,ambiguous,True
St. Mary's (U.S.A.),1,ocr_error,False
Solide,1,likely_real_port,True
Langro,1,likely_real_port,True
Annotto Bay,1,likely_real_port,True
Penc,1,likely_real_port,True
"43,319 battens",1,ambiguous,True
Timmernnabben,1,likely_real_port,True
154 doz. battens,1,ambiguous,True
props—Madsen,1,ambiguous,True
props—Denholm,1,ambiguous,True
"vik—9,117 deals—J. Fleming",1,ambiguous,True
"36,284 deals",1,ambiguous,True
props—Love & Stewart,1,ambiguous,True
"7,716 deals, 628 boards",1,ambiguous,True
"17,277 deals and battens",1,ambiguous,True
"35,424 boards",1,ambiguous,True
"Gen. von Witzleben—Riga—2,039 square whitewood sleepers, 280 half",1,likely_real_port,True
"1,628 pcs. oak, 54 pcs. elm, 337 deals",1,ambiguous,True
"15,860 deals and battens, 464 ends",1,ambiguous,True
"Boston 1,200 staves",1,ambiguous,True
Itzehoe,1,likely_real_port,True
U.S.,1,ocr_error,False
Trontero,1,likely_real_port,True
Per,1,ocr_error,False
Aasgardstran,1,likely_real_port,True
Alabama,1,likely_real_port,True
Stockssag,1,likely_real_port,True
Kattvik,1,likely_real_port,True
"Cascumpeque, P.E.I.",1,likely_real_port,True
Kioja,1,likely_real_port,True
Solsatsen,1,likely_real_port,True
Stocksasag,1,likely_real_port,True
"Norfolk, N.S.",1,ambiguous,True
Escoumani,1,likely_real_port,True
"Calcutta, &c.",1,ambiguous,True
Cocanada,1,likely_real_port,True
Kiga,1,likely_real_port,True
Stoess,1,likely_real_port,True
Storka,1,likely_real_port,True
Mona's Isle,1,likely_real_port,True
Sardarne,1,likely_real_port,True
"Baddeck, N.S.",1,ambiguous,True
Dwarf,1,likely_real_port,True
Hauffreun,1,likely_real_port,True
Quega,1,likely_real_port,True
Itiga,1,likely_real_port,True
Goth,1,likely_real_port,True
Melbu,1,likely_real_port,True
"Pascagoula, N.S.",1,likely_real_port,True
Ornswall,1,likely_real_port,True
"Halifax, N. B.",1,ambiguous,True
Castropol,1,likely_real_port,True
Fridrikstadt,1,likely_real_port,True
Melchers,1,likely_real_port,True
Torre del Greco,1,likely_real_port,True
Sheliac,1,likely_real_port,True
Carde,1,likely_real_port,True
Krágero,1,likely_real_port,True
Jamacia,1,likely_real_port,True
Tracadie,1,likely_real_port,True
"Bay Verte, N B.",1,likely_real_port,True
"Brazils, &c.",1,ambiguous,True
"Colon, &c.",1,ambiguous,True
Bersiamitz,1,likely_real_port,True
Singleton,1,likely_real_port,True
"Dobo,",1,likely_real_port,True
Dobo,1,likely_real_port,True
St. Lorenz,1,likely_real_port,True
Utansji,1,likely_real_port,True
Giralda,1,likely_real_port,True
Breidalblik,1,likely_real_port,True
Marthe,1,likely_real_port,True
Lockne,1,likely_real_port,True
Stockvig,1,likely_real_port,True
"Bay de Verte, N.B.",1,likely_real_port,True
Parabobo,1,likely_real_port,True
Tangror,1,likely_real_port,True
Mesan,1,likely_real_port,True
Green Island,1,likely_real_port,True
Saulta Cochon,1,likely_real_port,True
Bolsiamitz,1,likely_real_port,True
Mesen,1,likely_real_port,True
Kergord,1,likely_real_port,True
Elvina,1,likely_real_port,True
Grainsland,1,likely_real_port,True
"Musquash, N. B.",1,ambiguous,True
San Pedro,1,likely_real_port,True
Trepiguer,1,likely_real_port,True
Esviken,1,likely_real_port,True
Gudingen,1,likely_real_port,True
Gulstrom,1,likely_real_port,True
Dahlsbruk,1,likely_real_port,True
Salstrom,1,likely_real_port,True
Fleckefiörd,1,likely_real_port,True
Apia,1,likely_real_port,True
Oessen,1,likely_real_port,True
Harbitz,1,likely_real_port,True
Gothb,1,likely_real_port,True
Rock.,1,likely_real_port,True
Deception.,1,likely_real_port,True
Pioneer,1,likely_real_port,True
Black,1,likely_real_port,True
Kaltenborg,1,likely_real_port,True
Fredericton,1,likely_real_port,True
Southport,1,likely_real_port,True
Torne,1,likely_real_port,True
Du Perie,1,likely_real_port,True
Notter,1,likely_real_port,True
Heidenheim,1,likely_real_port,True
Hultgren,1,likely_real_port,True
Frimodig,1,likely_real_port,True
Heligoland,1,likely_real_port,True
Koedingen,1,likely_real_port,True
Willemstad,1,likely_real_port,True
Ilolbeck,1,likely_real_port,True
Opdahl,1,likely_real_port,True
Vaxholm,1,likely_real_port,True
Hernoe,1,likely_real_port,True
Angelni,1,likely_real_port,True
Ryshl,1,likely_real_port,True
Ilelsingborg,1,likely_real_port,True
Hankop,1,likely_real_port,True
Arundelnth,1,likely_real_port,True
Jyderup,1,likely_real_port,True
Gulf of Finland,1,likely_real_port,True
Madeira,1,likely_real_port,True
Acre,1,likely_real_port,True
Apply,1,likely_real_port,True
Stalkere,1,likely_real_port,True
Lasen,1,likely_real_port,True
Lodi,1,likely_real_port,True
Koper,1,likely_real_port,True
Röras,1,likely_real_port,True
Eidangr,1,likely_real_port,True
Antwerpen,1,likely_real_port,True
Wee Zee,1,likely_real_port,True
Bydm,1,likely_real_port,True
Bildt,1,likely_real_port,True
Stifford,1,likely_real_port,True
Jannasch,1,likely_real_port,True
Suvaroff,1,likely_real_port,True
Wenker,1,likely_real_port,True
Abnex,1,likely_real_port,True
Garry,1,likely_real_port,True
Alps,1,likely_real_port,True
Sakskop,1,likely_real_port,True
Carleton,1,likely_real_port,True
Remington,1,likely_real_port,True
Edw.,1,likely_real_port,True
Magni,1,likely_real_port,True
Stockaryd,1,likely_real_port,True
Domingo,1,likely_real_port,True
Lunarsly,1,likely_real_port,True
Bay of Fundy,1,likely_real_port,True
Hermond,1,likely_real_port,True
"From brig D. Brown, from Memel",1,likely_real_port,True
Laurie,1,likely_real_port,True
Leis,1,likely_real_port,True
Ovajolle,1,likely_real_port,True
UNW,1,ambiguous,True
Blencathra,1,likely_real_port,True
Flink,1,likely_real_port,True
E. B. & Co. Wermlant,1,ambiguous,True
III.,1,likely_real_port,True
Gebens,1,likely_real_port,True
Carolinensiel,1,likely_real_port,True
Marit. provinces,1,likely_real_port,True
"Derbyshaven, C. A.",1,likely_real_port,True
O'Cahill,1,likely_real_port,True
Josef,1,likely_real_port,True
Finstad,1,likely_real_port,True
Brielle,1,likely_real_port,True
"Orleans, cotton and sundries",1,likely_real_port,True
Riga dun,1,likely_real_port,True
Hantry,1,likely_real_port,True
Bromberg,1,likely_real_port,True
Heldermond,1,likely_real_port,True
Emery,1,likely_real_port,True
City of Domingo,1,likely_real_port,True
Pernavik,1,likely_real_port,True
Oskar,1,likely_real_port,True
Cameret,1,likely_real_port,True
"St. Thomas, W.I.",1,ambiguous,True
Baronne,1,likely_real_port,True
Nieuwdiepe,1,likely_real_port,True
"Venice, Trieste, and Fiume",1,likely_real_port,True
"St. John's, N. F.",1,ambiguous,True
La Roche,1,likely_real_port,True
Chipman,1,likely_real_port,True
Prince Edward I.,1,likely_real_port,True
Corronne,1,likely_real_port,True
Puerto Cabello,1,likely_real_port,True
"had, from the Panama hat",1,ambiguous,True
"Cornwallis, N.S.",1,likely_real_port,True
Trehigner,1,likely_real_port,True
Skolfield,1,likely_real_port,True
"Fort Royal, U.S.A.",1,ambiguous,True
Tenby,1,likely_real_port,True
Gibara,1,likely_real_port,True
Isefjord,1,likely_real_port,True
Empire,1,likely_real_port,True
Langstrand,1,likely_real_port,True
"St. Mary's, Ga.",1,ambiguous,True
Peter.,1,likely_real_port,True
"Moncton, N.B.",1,ambiguous,True
"Coatzcoalcos, Mexico",1,likely_real_port,True
Miggie,1,likely_real_port,True
"Charlottetown, P E.I.",1,likely_real_port,True
"Wales ,,",1,ambiguous,True
"Italian ,,",1,ambiguous,True
"Belize, &c.",1,ambiguous,True
Fuen,1,likely_real_port,True
Swinesund,1,likely_real_port,True
Bjornberg,1,likely_real_port,True
England,1,likely_real_port,True
C. L.,1,ocr_error,False
Marvell,1,likely_real_port,True
Gijon,1,likely_real_port,True
Templer,1,likely_real_port,True
Habicht,1,likely_real_port,True
all in ballast. Primus,1,ambiguous,True
"Brunswick, N.S.",1,likely_real_port,True
Musquodobost,1,likely_real_port,True
Strostroff,1,likely_real_port,True
Casena,1,likely_real_port,True
", Stoke",1,ambiguous,True
HARRIS.,1,likely_real_port,True
Anciola,1,likely_real_port,True
Fredericksham,1,likely_real_port,True
Svinord,1,likely_real_port,True
Baker,1,likely_real_port,True
Porsgrand,1,likely_real_port,True
Arnesen,1,likely_real_port,True
Aasgardstrand,1,likely_real_port,True
"Libau, &c.",1,ambiguous,True
Westrand,1,likely_real_port,True
Middelfart,1,likely_real_port,True
Carmenal,1,likely_real_port,True
Aasgaardsmand,1,likely_real_port,True
Pont Launay,1,likely_real_port,True
Drobac,1,likely_real_port,True
Lysekvil,1,likely_real_port,True
Ancona,1,likely_real_port,True
Beaconsfield,1,likely_real_port,True
Mecca,1,likely_real_port,True
Satilla River,1,likely_real_port,True
